w_MO,w_MDF,w_MSCM,f1_RMSE,f2_DIR,f3_Lip95
0.7513560514438844,0.2156657992412451,0.0329781493148704,117.71994708516716,0.0284508264454044,55963.47645821743
0.6602084625620184,0.3395027317513994,0.0002888056865822,117.262082518348,0.041352822904197,55408.12472256248
0.6157873308555536,0.3809064998547989,0.0033061692896474,117.12324141575326,0.0462305658977459,55345.15087151207
0.657541837708844,0.342458162291156,0.0,117.25204391645885,0.0416800221848137,55414.5594022438
0.6459715955449629,0.3341136039052901,0.0199148005497471,117.27549402232545,0.0415708966336352,55349.50872468476
0.7439622732913344,0.2560377267086656,0.0,117.56954875014974,0.0317186854022182,55917.87824135991
0.8755616086563003,0.1244383913436996,3.7007434154171876e-17,118.13330202227068,0.0164157467866157,56526.58425873012
0.7560610335301602,0.2434865768571462,0.0004523896126934,117.61887645885196,0.030285512016049,55961.84428997395
0.7013204295840585,0.2425876647733929,0.0560919056425485,117.61588040039229,0.0325591509453073,55722.475742227085
0.6248336767492453,0.2674566749890685,0.1077096482616861,117.56539460233098,0.0376426223133213,55505.46439254881
0.8005251122127175,0.1902156570630442,0.0092592307242383,117.8336837049722,0.0244807327644295,56097.94635361872
0.6417305556266961,0.3074822467636586,0.0507871976096452,117.3729815220635,0.0398251958186837,55366.20045755258
0.6866659503104606,0.3099246994228076,0.0034093502667318,117.3650736579598,0.0380836370185844,55639.58040958427
0.654872953018411,0.3393419775781625,0.0057850694034265,117.26054222395724,0.0415688125371465,55406.39914625212
0.641810457359564,0.3485990426660452,0.0095904999743907,117.2278873271208,0.0427943004433212,55390.44869152797
0.6950323193161903,0.2295774347963653,0.0753902458874443,117.67679962077396,0.0318777437220912,55731.87866869098
0.591993948206469,0.3652506588971146,0.0427553928964165,117.17477443074998,0.0461195975911961,55131.15555754676
0.5976179289753867,0.4023820710246133,0.0,117.05663855201134,0.048546706077801,55125.925395921295
0.7370497877672535,0.257602759535221,0.0053474526975254,117.56055511740811,0.0321280553765126,55930.36054058602
